Kategori1,Kategori2,Kategori3,Harga,HargaAtas,OmsetMinimum,JumlahTerjual,JumlahReview,JumlahRating,ValidOrder,KotaPengiriman,PenjualanSebelumnya,KenaikanPenjualan,PersentaseKenaikanPenjualan,ReviewSebelumnya,KenaikanReviewPenjualan,PersentaseKenaikanReview,ExtractionTimestamp
Aksesoris Fashion,Aksesoris Fashion Lainnya,,699.0,699.0,5283741,7559,41,4.95121951219512,0.0054,KAB. TASIKMALAYA,442.0,3517.0,87.11385476,18.0,23.0,127.777777777778,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,2350.0,4300.0,101071150,43009,2624,4.91955775829203,0.061,KOTA JAKARTA TIMUR,,,,,,0.0,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,4500.0,12900.0,449527500,99895,20427,4.86063366142696,0.2045,KOTA DEPOK,93454.0,6441.0,6.8921684918784,19426.0,11.0,5.15288788221971,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,284.0,341.0,4430400,15600,7,5.0,0.0004,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,363.0,363.0,1887600,5200,3,5.0,0.0006,KAB. SLEMAN,,,,,,0.0,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,900.0,900.0,114766200,127518,244,4.99134199134199,0.0019,KAB. BANDUNG BARAT,123523.0,3995.0,3.2342154923259,238.0,6.0,2.52100840336134,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,5950.0,9750.0,251690950,42301,7516,4.8795421269799,0.1777,KAB. TANGERANG,36958.0,5343.0,14.4569511337194,668.0,98.0,13.7409200968523,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,3950.0,4250.0,53573850,13563,2510,4.8421681944998,0.18510000000000001,KAB. TANGERANG,8592.0,4971.0,57.8561452513966,1613.0,897.0,55.6106633601984,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,105.0,105.0,15720075,149715,232,4.92241379310345,0.0015,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,15700.0,15700.0,134109400,8542,102,5.0,0.011899999999999999,KAB. KARAWANG,3366.0,5176.0,153.7732436126,29.0,73.0,251.724137931034,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,500.0,500.0,7157000,14314,38,4.94736842105263,0.0027,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,390.0,2500.0,16055520,41168,595,4.90084033613445,0.014499999999999999,KOTA YOGYAKARTA,36995.0,4173.0,11.279926895526,544.0,51.0,9.375,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,599.0,599.0,3764715,6285,22,4.86363636363636,0.0034999999999999996,KAB. TASIKMALAYA,,,,,,0.0,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,450.0,450.0,6824700,15166,63,4.95238095238095,0.0042,KAB. BOYOLALI,,,,,,0.0,2025-05-01 18:50:43.387102
Aksesoris Fashion,Aksesoris Fashion Lainnya,,2918.0,8860.0,93040430,31885,4851,4.59562616051166,0.1521,Luar Negeri,2485.0,78.0,28.5426325337634,3658.0,1193.0,32.6134499726627,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,600.0,1850.0,247077000,411795,1813,4.93359375,0.0044,KOTA SEMARANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,120.0,120.0,150688800,1255740,13161,4.87831655992681,0.0105,KOTA DEPOK,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mainan,1000.0,1000.0,4496000,4496,6,5.0,0.0013,KOTA BEKASI,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,110.0,110.0,3471490,31559,18,5.0,0.0006,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,100.0,100.0,4679400,46794,748,4.83823529411765,0.016,KOTA JAKARTA TIMUR,36864.0,993.0,26.9368489583333,598.0,15.0,25.0836120401338,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,100.0,100.0,5098100,50981,165,4.92073170731707,0.0032,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,190.0,190.0,2311350,12165,93,4.44086021505376,0.0076,KAB. BOGOR,3372.0,8793.0,26.76512455516,18.0,75.0,416.666666666667,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,195.0,195.0,3037320,15576,112,4.73214285714286,0.0072,KAB. BOGOR,843.0,7533.0,93.659824319284,5.0,62.0,124.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,100.0,100.0,34564000,345640,503,4.88866799204771,0.0015,KOTA JAKARTA BARAT,337814.0,7826.0,2.31665946349174,494.0,9.0,1.82186234817814,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,100.0,100.0,4298700,42987,195,4.94871794871795,0.0045000000000000005,KOTA SURABAYA,35638.0,7349.0,2.6212469835569,159.0,36.0,22.6415094339623,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Aksesoris Hewan Peliharaan Lainnya,3775.0,3775.0,134831675,35717,169,4.88125,0.004699999999999999,KOTA TANGERANG,28715.0,72.0,24.38446848585,137.0,32.0,23.3576642335766,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,120.0,120.0,26450040,220417,2213,4.85675553547221,0.01,KOTA BEKASI,213361.0,756.0,3.377111421488,2133.0,8.0,3.75058602906704,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,"Kalung, Tali, Harness & Brangus",800.0,800.0,208695200,260869,240,4.96666666666667,0.0009,KOTA BANDUNG,25412.0,6749.0,2.6558318944546,235.0,5.0,2.12765957446809,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,1800.0,4999.0,233461800,129701,1724,4.91583869082408,0.013300000000000001,KOTA SEMARANG,124355.0,5346.0,4.2989827599514,1676.0,48.0,2.86396181384248,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,250.0,250.0,76321000,305284,8124,4.88325123152709,0.026600000000000002,KOTA DEPOK,298986.0,6298.0,2.1645314496331,7935.0,189.0,2.38185255198488,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,500.0,500.0,21218500,42437,1237,4.83751010509297,0.0291,KOTA JAKARTA TIMUR,35963.0,6474.0,18.18352195312,133.0,24.0,19.7483059051307,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,220.0,1500.0,10162240,46192,843,4.62826603325416,0.0182,KAB. BOGOR,4155.0,637.0,15.34242311447,735.0,18.0,14.6938775510204,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,1500.0,1500.0,36855000,24570,2747,4.81092896174863,0.1118,KOTA JAKARTA TIMUR,18215.0,6355.0,34.888827889124,2149.0,598.0,27.826896230805,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mangkuk & Feeder,3775.0,3775.0,209750325,55563,206,4.86893203883495,0.0037,KOTA TANGERANG,49298.0,6265.0,12.78426353268,177.0,29.0,16.3841807909605,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mainan,1299.0,1299.0,39976725,30775,919,4.88030467899891,0.029900000000000003,KOTA DEPOK,24697.0,678.0,24.61276551879,82.0,117.0,14.5885286783042,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,500.0,500.0,11598500,23197,1828,4.81882868089765,0.0788,KOTA JAKARTA TIMUR,17341.0,5856.0,33.7696787959172,1477.0,351.0,23.7643872714963,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,2895.0,2895.0,106651800,36840,2863,4.91128187216207,0.07769999999999999,KOTA JAKARTA SELATAN,31139.0,571.0,18.38238359292,2469.0,394.0,15.9578776832726,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,300.0,300.0,8269500,27565,861,4.76367869615832,0.031200000000000002,KOTA JAKARTA TIMUR,21416.0,6149.0,28.712177819824,685.0,176.0,25.6934306569343,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,"Kalung, Tali, Harness & Brangus",1250.0,1250.0,36051250,28841,80,4.9125,0.0028000000000000004,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Furniture Hewan,800.0,800.0,18607200,23259,55,4.83636363636364,0.0024,KOTA KEDIRI,17461.0,5798.0,33.254292423114,36.0,19.0,52.7777777777778,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,500.0,500.0,15266000,30532,158,4.81645569620253,0.0052,KOTA JAKARTA TIMUR,25486.0,546.0,19.799153911952,129.0,29.0,22.4806201550388,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,"Kalung, Tali, Harness & Brangus",1250.0,1250.0,29652500,23722,182,4.94505494505494,0.0077,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Furniture Hewan,3900.0,26000.0,242353800,62142,2629,4.81567877629063,0.042300000000000004,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,120.0,120.0,1838160,15318,503,4.788,0.032799999999999996,KOTA JAKARTA SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,400.0,2500.0,6018000,15045,608,4.38486842105263,0.0404,KAB. BOGOR,141.0,54.0,49.8356737376755,41.0,27.0,51.6209476309227,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,120.0,120.0,21643080,180359,1237,4.89077669902913,0.0069,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,99.0,99.0,2787345,28155,540,4.84328358208955,0.0192,KOTA DEPOK,2313.0,552.0,21.8672899623426,482.0,58.0,12.0331950207469,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,139.0,139.0,2264310,16290,72,4.92682926829268,0.0044,KOTA SEMARANG,1785.0,555.0,51.43115438185,37.0,35.0,94.5945945945946,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Furniture Hewan,1930.0,1930.0,220319150,114155,695,4.74964028776978,0.0060999999999999995,KOTA SURABAYA,19511.0,4644.0,4.246698874331,668.0,27.0,4.04191616766467,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,279.0,279.0,100889190,361610,2504,4.93917567026811,0.0069,KOTA SEMARANG,357437.0,4173.0,1.16747846473644,2448.0,56.0,2.28758169934641,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,4000.0,11500.0,47496000,11874,2894,4.84277816171389,0.2437,KOTA JAKARTA TIMUR,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,900.0,900.0,14530500,16145,1209,4.81870860927152,0.07490000000000001,KOTA DEPOK,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mangkuk & Feeder,5320.0,5320.0,73628800,13840,379,4.92084432717678,0.0274,KOTA JAKARTA BARAT,898.0,4932.0,55.3659631791648,227.0,152.0,66.9603524229075,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mangkuk & Feeder,4500.0,4500.0,591390000,131420,344,4.77616279069767,0.0026,KOTA TANGERANG SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,1100.0,1100.0,15095300,13723,1207,4.80845771144279,0.08800000000000001,KOTA JAKARTA TIMUR,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mainan,178.0,178.0,1288186,7237,33,4.6969696969697,0.0046,KAB. PEMALANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Aksesoris Hewan Peliharaan Lainnya,1600.0,1600.0,2443200,1527,3,4.33333333333333,0.002,KAB. JOMBANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mangkuk & Feeder,3750.0,4200.0,393127500,104834,378,4.74603174603175,0.0036,KOTA KEDIRI,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,99.0,120.0,1953270,19730,538,4.85315985130112,0.0273,KOTA DEPOK,15776.0,3954.0,25.633874239351,479.0,59.0,12.3173277661795,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mangkuk & Feeder,635.0,635.0,5264150,8290,15,5.0,0.0018,KOTA JAKARTA TIMUR,43.0,426.0,15.7719629777,8.0,7.0,87.5,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,"Kalung, Tali, Harness & Brangus",800.0,800.0,25517600,31897,71,5.0,0.0022,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,1000.0,1000.0,121786000,121786,6280,4.519114367633,0.0516,KOTA DEPOK,1188.0,376.0,3.138551355136,685.0,195.0,3.20460147904684,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,300.0,300.0,33642600,112142,2367,4.75918884664132,0.021099999999999997,KOTA BEKASI,1857.0,3572.0,3.2943294329,2288.0,79.0,3.4527972027972,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Furniture Hewan,1800.0,1800.0,108124200,60069,14125,4.75534778297209,0.2351,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,100.0,100.0,1818100,18181,55,4.67272727272727,0.003,KAB. BEKASI,1456.0,3675.0,25.3343444921,45.0,1.0,22.2222222222222,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,375.0,375.0,15642750,41714,474,4.82278481012658,0.011399999999999999,KAB. TULUNGAGUNG,38368.0,3346.0,8.728975626,442.0,32.0,7.23981900452489,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mangkuk & Feeder,7500.0,7500.0,159217500,21229,4228,4.89138665404638,0.19920000000000002,KOTA TASIKMALAYA,17745.0,3484.0,19.6336996336996,3651.0,577.0,15.8038893453848,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,1000.0,1000.0,193772000,193772,19582,4.87484675112382,0.1011,KOTA DEPOK,19375.0,3397.0,1.78437294812869,1931.0,272.0,1.40859658208182,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mangkuk & Feeder,7500.0,7500.0,115440000,15392,3481,4.90232691755243,0.2262,KOTA JAKARTA TIMUR,11826.0,3566.0,3.153898194279,2756.0,725.0,26.3062409288824,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,"Kalung, Tali, Harness & Brangus",2400.0,2400.0,87009600,36254,2391,4.9159347553325,0.066,KOTA JAKARTA TIMUR,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,"Kalung, Tali, Harness & Brangus",1200.0,1200.0,42972000,35810,473,4.9154334038055,0.0132,KAB. KEDIRI,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mangkuk & Feeder,6500.0,10500.0,332104500,51093,6824,4.8537265258216,0.1336,KOTA MADIUN,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mangkuk & Feeder,1700.0,1700.0,10749100,6323,165,4.78658536585366,0.026099999999999998,KAB. CILACAP,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,100.0,100.0,717000,7170,49,4.71428571428571,0.0068000000000000005,KAB. BOGOR,3759.0,3411.0,9.7422186751796,15.0,34.0,226.666666666667,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,200.0,200.0,4087000,20435,1668,4.83983203359328,0.0816,KOTA JAKARTA TIMUR,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Furniture Hewan,16500.0,63000.0,131224500,7953,1486,4.85560053981107,0.1868,KAB. TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,1700.0,1700.0,159760900,93977,20377,4.8368038503094,0.2168,KOTA DEPOK,9869.0,318.0,3.423835598499,19837.0,54.0,2.72218581438726,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,1399.0,2999.0,217285685,155315,1000,4.944,0.0064,KOTA SEMARANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,1100.0,1100.0,18220400,16564,622,4.89533011272142,0.037599999999999995,KOTA MALANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,"Kalung, Tali, Harness & Brangus",950.0,1450.0,14077100,14818,409,4.80929095354523,0.0276,KAB. SUKOHARJO,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,390.0,390.0,19049160,48844,1158,4.81951640759931,0.023700000000000002,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,1045.0,1891.0,23199000,22200,134,4.84962406015038,0.006,KAB. SLEMAN,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,1299.0,2500.0,104020023,80077,796,4.89546599496222,0.009899999999999999,KOTA SEMARANG,77331.0,2746.0,3.55969212779,771.0,25.0,3.24254215304799,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Mangkuk & Feeder,3400.0,3400.0,67537600,19864,108,4.77777777777778,0.0054,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,500.0,500.0,20361500,40723,1201,4.85761865112406,0.029500000000000002,KOTA JAKARTA BARAT,3779.0,3644.0,9.82766525526578,1147.0,54.0,4.7079337401918,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,2950.0,2950.0,45244150,15337,1366,4.90702781844802,0.0891,KOTA TANGERANG,12361.0,2976.0,24.75722289621,1157.0,29.0,18.0639585133967,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,1000.0,1000.0,38284000,38284,2758,4.85859318346628,0.07200000000000001,KOTA MALANG,35273.0,311.0,8.536274246543,2541.0,217.0,8.53994490358127,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,150.0,150.0,500250,3335,35,4.65714285714286,0.0105,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,950.0,950.0,43862450,46171,1457,4.67994505494506,0.0316,KOTA DEPOK,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,99.0,99.0,1608750,16250,78,4.88461538461538,0.0048,KOTA MALANG,13322.0,2928.0,21.9786818795977,55.0,23.0,41.8181818181818,2025-05-01 18:50:43.387102
Hewan Peliharaan,Aksesoris Hewan Peliharaan,Kebutuhan Akuarium,200.0,200.0,2475400,12377,333,4.86786786786787,0.0269,KOTA JAKARTA TIMUR,,,,,,0.0,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Parfum Mobil,2670.0,2670.0,389347410,145823,19734,4.76959342999088,0.1353,KOTA JAKARTA BARAT,138688.0,7135.0,5.144641294476,19277.0,457.0,2.3707008351922,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Aksesoris Interior Mobil Lainnya,500.0,500.0,61703000,123406,1096,4.87317518248175,0.0089,KOTA JAKARTA BARAT,11594.0,8312.0,7.22192294993657,142.0,54.0,5.18234165067179,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Parfum Mobil,2400.0,4500.0,51165600,21319,2029,4.76282051282051,0.09519999999999999,KOTA DEPOK,1173.0,9616.0,82.1669657352816,1458.0,571.0,39.1632373113855,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Parfum Mobil,1700.0,1700.0,39817400,23422,184,4.82513661202186,0.0079,KOTA SEMARANG,,,,,,0.0,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Parfum Mobil,3482.0,4100.0,260321284,74762,5179,4.81438515081206,0.0693,KOTA JAKARTA TIMUR,66323.0,8439.0,12.724926978575,4694.0,485.0,10.3323391563698,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Parfum Mobil,2919.0,3315.0,3203015781,1097299,42707,4.8244815138145,0.038900000000000004,KOTA JAKARTA TIMUR,,,,,,0.0,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Parfum Mobil,2200.0,3300.0,34469600,15668,554,4.74368231046931,0.0354,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Organizer & Kompartemen Mobil,1499.0,1499.0,5111590,3410,237,4.77637130801688,0.0695,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Parfum Mobil,14325.0,14325.0,699489750,48830,10097,4.81609993060375,0.20679999999999998,KOTA SURABAYA,4334.0,5796.0,13.468423188177,917.0,18.0,11.9773760674282,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Holder Handphone,14250.0,14250.0,180633000,12676,4326,4.67578215527231,0.34130000000000005,KOTA JAKARTA PUSAT,7998.0,4678.0,58.48962245614,2818.0,158.0,53.5131298793471,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Aksesoris Interior Mobil Lainnya,1450.0,1450.0,30049800,20724,2962,4.7902027027027,0.1429,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Parfum Mobil,3250.0,3299.0,230727250,70993,3912,4.73626091422702,0.055099999999999996,KOTA BEKASI,65751.0,5242.0,7.9725231935636,361.0,311.0,8.63648986392669,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Parfum Mobil,2650.0,3550.0,109810700,41438,2543,4.80637544273908,0.061399999999999996,KAB. BEKASI,35734.0,574.0,15.962388761437,23.0,513.0,25.2709359605911,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Organizer & Kompartemen Mobil,1780.0,1780.0,12931700,7265,1108,4.75180505415162,0.1525,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Holder Handphone,19900.0,19900.0,397482600,19974,9247,4.7208094362082,0.46299999999999997,KOTA JAKARTA PUSAT,15398.0,4576.0,29.7181452136641,77.0,2177.0,30.7920792079208,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Aksesoris Interior Mobil Lainnya,6000.0,6000.0,483396000,80566,11812,4.83059461290869,0.1466,KOTA DEPOK,73777.0,6789.0,9.22548493959,1127.0,65.0,5.39841170696886,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Parfum Mobil,4578.0,5549.0,1286637744,281048,14082,4.83571530655995,0.0501,KOTA JAKARTA TIMUR,276811.0,4237.0,1.53647264742,1399.0,173.0,1.24379897907829,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Aksesoris Interior Mobil Lainnya,1700.0,1700.0,77809000,45770,2645,4.89754253308129,0.057800000000000004,KOTA JAKARTA UTARA,4891.0,4879.0,11.931729165831,2556.0,89.0,3.48200312989045,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Parfum Mobil,2600.0,2600.0,35414600,13621,3666,4.80272851296044,0.2691,KOTA DEPOK,9547.0,474.0,42.67391233581,2731.0,935.0,34.2365433906994,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Holder Handphone,1950.0,2990.0,9769500,5010,636,4.66666666666667,0.12689999999999999,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Aksesoris Interior Mobil Lainnya,1500.0,1500.0,24397500,16265,5567,4.84456424079066,0.3423,KOTA DEPOK,1189.0,4375.0,36.7956265769554,4527.0,14.0,22.9732714822178,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Aksesoris Interior Mobil Lainnya,1450.0,1450.0,53058400,36592,8489,4.74148698008719,0.23199999999999998,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Mobil,Aksesoris Interior Mobil,Parfum Mobil,2700.0,2700.0,97588800,36144,202,4.90909090909091,0.005600000000000001,KAB. SIDOARJO,3317.0,3127.0,9.4787863827725,183.0,19.0,10.3825136612022,2025-05-01 18:50:43.387102
